id	af	s	gen	h	1000_rep0_dom.hs_segr.txt
1991148	2	-0.0173486	9951	0.267748	1005_rep4_dom.hs_segr.txt
1940401	1	-0.00823546	9699	0.354165	1005_rep4_dom.hs_segr.txt
1948595	3	-0.114942	9739	0.0741061	1005_rep4_dom.hs_segr.txt
1962888	1	-0.0182109	9810	0.261705	1005_rep4_dom.hs_segr.txt
1877532	7	-0.0356439	9384	0.179714	1005_rep4_dom.hs_segr.txt
1900916	7	-0.0392337	9502	0.168823	1005_rep4_dom.hs_segr.txt
1974609	24	-0.00764149	9868	0.361775	1005_rep4_dom.hs_segr.txt
1991535	2	-0.00299101	9953	0.434953	1005_rep4_dom.hs_segr.txt
1998055	1	-0.138513	9986	0.0630864	1005_rep4_dom.hs_segr.txt
1948287	2	-0.0658116	9737	0.116534	1005_rep4_dom.hs_segr.txt
1984898	3	-0.0950049	9920	0.0869528	1005_rep4_dom.hs_segr.txt
1996375	1	-0.00741533	9978	0.364759	1005_rep4_dom.hs_segr.txt
1987273	2	-0.00446851	9932	0.408689	1005_rep4_dom.hs_segr.txt
1910177	3	-0.0135168	9548	0.298358	1005_rep4_dom.hs_segr.txt
1985315	5	-0.123544	9922	0.0696652	1005_rep4_dom.hs_segr.txt
1950439	2	-0.0780353	9748	0.102004	1005_rep4_dom.hs_segr.txt
1878218	1	-0.0126685	9387	0.306105	1005_rep4_dom.hs_segr.txt
1983452	1	-0.0344724	9912	0.183579	1005_rep4_dom.hs_segr.txt
1999423	2	-0.00572786	9993	0.388684	1005_rep4_dom.hs_segr.txt
1988928	6	-0.0146456	9940	0.288637	1005_rep4_dom.hs_segr.txt
1970968	3	-0.0115299	9850	0.317159	1005_rep4_dom.hs_segr.txt
1983886	6	-0.000441642	9915	0.489197	1005_rep4_dom.hs_segr.txt
1996043	1	-0.0201427	9976	0.249111	1005_rep4_dom.hs_segr.txt
1933991	2	-0.0115111	9667	0.317348	1005_rep4_dom.hs_segr.txt
1963568	2	-0.00864363	9813	0.349118	1005_rep4_dom.hs_segr.txt
1990754	1	-0.0764719	9949	0.103657	1005_rep4_dom.hs_segr.txt
1886116	27	-0.00434765	9427	0.410717	1005_rep4_dom.hs_segr.txt
1997654	3	-0.0098524	9984	0.334981	1005_rep4_dom.hs_segr.txt
1971316	1	-0.0194832	9852	0.253272	1005_rep4_dom.hs_segr.txt
1995223	1	-0.0743549	9972	0.105983	1005_rep4_dom.hs_segr.txt
2000655	1	-0.0146221	10000	0.288833	1005_rep4_dom.hs_segr.txt
1991723	2	-0.02652	9954	0.214961	1005_rep4_dom.hs_segr.txt
1995683	1	-0.0398021	9974	0.167218	1005_rep4_dom.hs_segr.txt
1987087	1	-0.0427561	9931	0.159347	1005_rep4_dom.hs_segr.txt
1984646	5	-0.0255094	9918	0.219735	1005_rep4_dom.hs_segr.txt
1868235	5	-0.0084509	9337	0.351483	1005_rep4_dom.hs_segr.txt
1994671	2	-0.0137187	9969	0.296572	1005_rep4_dom.hs_segr.txt
1989553	6	-0.0804202	9943	0.0995816	1005_rep4_dom.hs_segr.txt
1974791	1	-0.058265	9869	0.127771	1005_rep4_dom.hs_segr.txt
1964570	1	-0.0421025	9818	0.161024	1005_rep4_dom.hs_segr.txt
1995213	5	-0.0162564	9972	0.275814	1005_rep4_dom.hs_segr.txt
1998278	2	-0.104439	9987	0.0803607	1005_rep4_dom.hs_segr.txt
1992070	2	-0.0191003	9956	0.255753	1005_rep4_dom.hs_segr.txt
1982802	5	-0.0458181	9909	0.151934	1005_rep4_dom.hs_segr.txt
1999254	1	-0.0161931	9993	0.276296	1005_rep4_dom.hs_segr.txt
1997880	1	-0.0117003	9985	0.315454	1005_rep4_dom.hs_segr.txt
2000430	1	-0.0310389	9999	0.195929	1005_rep4_dom.hs_segr.txt
2000257	1	-0.035443	9998	0.180366	1005_rep4_dom.hs_segr.txt
1997615	2	-0.0195262	9984	0.252997	1005_rep4_dom.hs_segr.txt
1964811	8	-0.0311361	9819	0.195557	1005_rep4_dom.hs_segr.txt
1971573	8	-0.0838989	9853	0.0962474	1005_rep4_dom.hs_segr.txt
1961530	6	-0.00435587	9804	0.410579	1005_rep4_dom.hs_segr.txt
2000654	1	-0.0419225	10000	0.161492	1005_rep4_dom.hs_segr.txt
1965029	7	-0.0208345	9821	0.244891	1005_rep4_dom.hs_segr.txt
1997711	1	-0.139441	9984	0.0627193	1005_rep4_dom.hs_segr.txt
1990568	3	-0.0233072	9948	0.230908	1005_rep4_dom.hs_segr.txt
1998268	1	-0.00614152	9987	0.382533	1005_rep4_dom.hs_segr.txt
1914584	5	-0.0570154	9570	0.129844	1005_rep4_dom.hs_segr.txt
1990565	3	-0.0542748	9948	0.134635	1005_rep4_dom.hs_segr.txt
1939435	8	-0.0291081	9694	0.203632	1005_rep4_dom.hs_segr.txt
1994345	1	-0.00210346	9967	0.452418	1005_rep4_dom.hs_segr.txt
1998577	1	-0.0983299	9989	0.0845095	1005_rep4_dom.hs_segr.txt
1981841	3	-0.0473763	9904	0.14842	1005_rep4_dom.hs_segr.txt
1993689	2	-0.0339354	9964	0.185407	1005_rep4_dom.hs_segr.txt
1992294	1	-0.0398372	9957	0.16712	1005_rep4_dom.hs_segr.txt
1999165	1	-0.00279476	9992	0.438697	1005_rep4_dom.hs_segr.txt
1997271	1	-0.0526019	9982	0.137738	1005_rep4_dom.hs_segr.txt
1980940	2	-0.028658	9900	0.205516	1005_rep4_dom.hs_segr.txt
1983840	3	-0.128031	9914	0.0675533	1005_rep4_dom.hs_segr.txt
1907076	8	-0.0491125	9533	0.144692	1005_rep4_dom.hs_segr.txt
2000647	1	-0.00121014	10000	0.471473	1005_rep4_dom.hs_segr.txt
1981460	1	-0.0178432	9902	0.264249	1005_rep4_dom.hs_segr.txt
1968008	1	-0.0348077	9836	0.182456	1005_rep4_dom.hs_segr.txt
1991986	1	-0.067013	9955	0.114925	1005_rep4_dom.hs_segr.txt
1972638	1	-0.0780363	9859	0.102003	1005_rep4_dom.hs_segr.txt
1974267	2	-0.121193	9867	0.0708248	1005_rep4_dom.hs_segr.txt
1986305	2	-0.224158	9927	0.0409571	1005_rep4_dom.hs_segr.txt
1986784	4	-0.0833747	9929	0.0967355	1005_rep4_dom.hs_segr.txt
2000365	1	-0.0161332	9998	0.276754	1005_rep4_dom.hs_segr.txt
1991901	1	-0.0351571	9955	0.1813	1005_rep4_dom.hs_segr.txt
1986968	1	-0.0470739	9930	0.149089	1005_rep4_dom.hs_segr.txt
1995524	1	-0.0155967	9973	0.280925	1005_rep4_dom.hs_segr.txt
1985863	7	-0.0361578	9924	0.17807	1005_rep4_dom.hs_segr.txt
1983611	9	-0.016853	9913	0.271348	1005_rep4_dom.hs_segr.txt
1988310	1	-0.000780893	9937	0.481211	1005_rep4_dom.hs_segr.txt
1952495	4	-0.00795909	9758	0.357665	1005_rep4_dom.hs_segr.txt
1999520	1	-0.0166915	9994	0.272543	1005_rep4_dom.hs_segr.txt
1990623	1	-0.0475811	9949	0.14797	1005_rep4_dom.hs_segr.txt
1988018	1	-0.0012519	9935	0.470546	1005_rep4_dom.hs_segr.txt
1976693	1	-0.0700472	9878	0.111053	1005_rep4_dom.hs_segr.txt
1955725	12	-0.0385744	9774	0.170723	1005_rep4_dom.hs_segr.txt
1796314	2	-0.0075799	8975	0.362583	1005_rep4_dom.hs_segr.txt
1991759	2	-0.115093	9954	0.0740232	1005_rep4_dom.hs_segr.txt
1975943	5	-0.00540186	9875	0.393672	1005_rep4_dom.hs_segr.txt
1999001	1	-0.0325543	9991	0.190279	1005_rep4_dom.hs_segr.txt
1974115	7	-0.08745	9866	0.0930665	1005_rep4_dom.hs_segr.txt
1959294	5	-0.0126808	9793	0.30599	1005_rep4_dom.hs_segr.txt
2000505	1	-0.0254247	9999	0.220144	1005_rep4_dom.hs_segr.txt
1997389	1	-0.0222846	9983	0.236493	1005_rep4_dom.hs_segr.txt
1982328	2	-0.0040255	9907	0.416224	1005_rep4_dom.hs_segr.txt
1993722	1	-0.0241863	9964	0.226315	1005_rep4_dom.hs_segr.txt
1854124	50	-0.00213028	9266	0.45187	1005_rep4_dom.hs_segr.txt
1989679	1	-0.0324287	9944	0.190735	1005_rep4_dom.hs_segr.txt
1896544	4	-0.0037247	9480	0.421502	1005_rep4_dom.hs_segr.txt
1985813	4	-0.00850726	9924	0.350788	1005_rep4_dom.hs_segr.txt
1976372	1	-0.0839121	9877	0.0962352	1005_rep4_dom.hs_segr.txt
1987395	1	-0.0572212	9932	0.129498	1005_rep4_dom.hs_segr.txt
1978634	2	-0.0100347	9888	0.332948	1005_rep4_dom.hs_segr.txt
1987781	4	-0.00930909	9934	0.341191	1005_rep4_dom.hs_segr.txt
1934314	18	-0.00331053	9668	0.428991	1005_rep4_dom.hs_segr.txt
1961235	1	-0.0107357	9802	0.325354	1005_rep4_dom.hs_segr.txt
1993565	1	-0.0269926	9963	0.212799	1005_rep4_dom.hs_segr.txt
1991210	3	-0.0187362	9952	0.258156	1005_rep4_dom.hs_segr.txt
1999333	1	-0.0422533	9993	0.160634	1005_rep4_dom.hs_segr.txt
1998938	1	-0.0818747	9991	0.0981598	1005_rep4_dom.hs_segr.txt
1997945	1	-0.0720603	9986	0.108624	1005_rep4_dom.hs_segr.txt
1996903	1	-0.00262582	9980	0.441973	1005_rep4_dom.hs_segr.txt
1937904	14	-0.0371836	9686	0.174875	1005_rep4_dom.hs_segr.txt
1994358	3	-0.0410472	9967	0.163808	1005_rep4_dom.hs_segr.txt
1947014	4	-0.00423017	9731	0.412709	1005_rep4_dom.hs_segr.txt
1997716	2	-0.0260262	9984	0.217268	1005_rep4_dom.hs_segr.txt
1993492	1	-0.0211909	9963	0.242772	1005_rep4_dom.hs_segr.txt
id	af	s	gen	h	1000_rep5_dom.hs_segr.txt
200227	2	-0.00244561	9999	0.3	1000_rep5_dom.hs_segr.txt
198535	32	-0.0125321	9915	0.3	1000_rep5_dom.hs_segr.txt
193765	32	-0.0645886	9677	0.3	1000_rep5_dom.hs_segr.txt
200232	1	-0.0352844	10000	0.3	1000_rep5_dom.hs_segr.txt
200128	1	-0.0233334	9995	0.3	1000_rep5_dom.hs_segr.txt
198642	26	-0.00945122	9921	0.3	1000_rep5_dom.hs_segr.txt
200189	2	-0.187578	9998	0.3	1000_rep5_dom.hs_segr.txt
192653	68	-0.0317137	9626	0.3	1000_rep5_dom.hs_segr.txt
199846	1	-0.0155467	9982	0.3	1000_rep5_dom.hs_segr.txt
199514	1	-0.0797596	9966	0.3	1000_rep5_dom.hs_segr.txt
193885	68	-0.0131901	9683	0.3	1000_rep5_dom.hs_segr.txt
200216	1	-0.00861409	9999	0.3	1000_rep5_dom.hs_segr.txt
200114	1	-0.00239751	9994	0.3	1000_rep5_dom.hs_segr.txt
200214	1	-0.0846786	9999	0.3	1000_rep5_dom.hs_segr.txt
197368	13	-0.0177997	9859	0.3	1000_rep5_dom.hs_segr.txt
199742	2	-0.0392479	9976	0.3	1000_rep5_dom.hs_segr.txt
199801	9	-0.061159	9979	0.3	1000_rep5_dom.hs_segr.txt
199777	22	-0.0641733	9978	0.3	1000_rep5_dom.hs_segr.txt
198516	13	-0.0241339	9914	0.3	1000_rep5_dom.hs_segr.txt
200193	1	-0.0153664	9998	0.3	1000_rep5_dom.hs_segr.txt
199649	4	-0.106359	9971	0.3	1000_rep5_dom.hs_segr.txt
200219	2	-0.0611306	9999	0.3	1000_rep5_dom.hs_segr.txt
200048	4	-0.00596719	9992	0.3	1000_rep5_dom.hs_segr.txt
200115	1	-0.0954675	9994	0.3	1000_rep5_dom.hs_segr.txt
200070	7	-0.000845286	9993	0.3	1000_rep5_dom.hs_segr.txt
192034	58	-2.5528e-05	9595	0.3	1000_rep5_dom.hs_segr.txt
196059	58	-0.0120312	9790	0.3	1000_rep5_dom.hs_segr.txt
196816	29	-0.0106136	9830	0.3	1000_rep5_dom.hs_segr.txt
197576	8	-0.0329477	9868	0.3	1000_rep5_dom.hs_segr.txt
199107	8	-0.00882865	9943	0.3	1000_rep5_dom.hs_segr.txt
195780	57	-0.0117103	9776	0.3	1000_rep5_dom.hs_segr.txt
198883	10	-0.00342058	9932	0.3	1000_rep5_dom.hs_segr.txt
199953	4	-0.0461144	9987	0.3	1000_rep5_dom.hs_segr.txt
200223	1	-0.063385	9999	0.3	1000_rep5_dom.hs_segr.txt
195529	47	-0.00225318	9762	0.3	1000_rep5_dom.hs_segr.txt
199688	1	-0.0151336	9973	0.3	1000_rep5_dom.hs_segr.txt
199868	11	-0.0135176	9983	0.3	1000_rep5_dom.hs_segr.txt
200102	1	-0.0947792	9994	0.3	1000_rep5_dom.hs_segr.txt
199856	3	-0.00138415	9982	0.3	1000_rep5_dom.hs_segr.txt
200159	1	-0.0149974	9996	0.3	1000_rep5_dom.hs_segr.txt
196305	8	-0.0132754	9803	0.3	1000_rep5_dom.hs_segr.txt
198097	55	-0.00964827	9893	0.3	1000_rep5_dom.hs_segr.txt
199802	5	-0.133395	9979	0.3	1000_rep5_dom.hs_segr.txt
199876	5	-0.0542791	9983	0.3	1000_rep5_dom.hs_segr.txt
200224	1	-0.0320485	9999	0.3	1000_rep5_dom.hs_segr.txt
198506	1	-0.153215	9914	0.3	1000_rep5_dom.hs_segr.txt
199975	5	-0.0399321	9988	0.3	1000_rep5_dom.hs_segr.txt
199871	1	-0.06503	9983	0.3	1000_rep5_dom.hs_segr.txt
199628	20	-0.0549759	9971	0.3	1000_rep5_dom.hs_segr.txt
200076	1	-0.0195459	9993	0.3	1000_rep5_dom.hs_segr.txt
199903	3	-0.211133	9984	0.3	1000_rep5_dom.hs_segr.txt
198191	24	-0.0103794	9897	0.3	1000_rep5_dom.hs_segr.txt
198527	1	-0.0716379	9915	0.3	1000_rep5_dom.hs_segr.txt
200229	1	-0.0055671	10000	0.3	1000_rep5_dom.hs_segr.txt
200217	1	-0.0162854	9999	0.3	1000_rep5_dom.hs_segr.txt
200226	1	-0.0171346	9999	0.3	1000_rep5_dom.hs_segr.txt
198890	17	-0.0394642	9932	0.3	1000_rep5_dom.hs_segr.txt
200184	1	-0.0558058	9997	0.3	1000_rep5_dom.hs_segr.txt
194643	92	-0.0212673	9720	0.3	1000_rep5_dom.hs_segr.txt
200129	1	-0.0111549	9995	0.3	1000_rep5_dom.hs_segr.txt
197558	1	-0.0306804	9867	0.3	1000_rep5_dom.hs_segr.txt
198949	18	-0.0201146	9935	0.3	1000_rep5_dom.hs_segr.txt
200210	4	-0.0347447	9999	0.3	1000_rep5_dom.hs_segr.txt
200179	1	-0.0128603	9997	0.3	1000_rep5_dom.hs_segr.txt
200062	5	-0.0579756	9992	0.3	1000_rep5_dom.hs_segr.txt
200097	5	-0.0342108	9994	0.3	1000_rep5_dom.hs_segr.txt
199711	1	-0.00219237	9974	0.3	1000_rep5_dom.hs_segr.txt
200230	1	-0.00414342	10000	0.3	1000_rep5_dom.hs_segr.txt
194272	42	-0.0410045	9702	0.3	1000_rep5_dom.hs_segr.txt
199983	6	-0.0256523	9989	0.3	1000_rep5_dom.hs_segr.txt
199835	17	-0.0755926	9981	0.3	1000_rep5_dom.hs_segr.txt
199097	22	-0.0145291	9943	0.3	1000_rep5_dom.hs_segr.txt
199543	12	-0.019545	9967	0.3	1000_rep5_dom.hs_segr.txt
199412	1	-0.15795	9960	0.3	1000_rep5_dom.hs_segr.txt
200236	1	-0.0504723	10000	0.3	1000_rep5_dom.hs_segr.txt
199480	4	-0.102872	9964	0.3	1000_rep5_dom.hs_segr.txt
198288	12	-0.115019	9903	0.3	1000_rep5_dom.hs_segr.txt
200234	1	-0.0328132	10000	0.3	1000_rep5_dom.hs_segr.txt
199459	11	-0.000949817	9963	0.3	1000_rep5_dom.hs_segr.txt
199677	3	-0.0656094	9973	0.3	1000_rep5_dom.hs_segr.txt
200231	1	-0.123258	10000	0.3	1000_rep5_dom.hs_segr.txt
200026	1	-0.020417	9991	0.3	1000_rep5_dom.hs_segr.txt
199722	2	-0.131121	9975	0.3	1000_rep5_dom.hs_segr.txt
200151	1	-0.0763695	9996	0.3	1000_rep5_dom.hs_segr.txt
200192	1	-0.0652626	9998	0.3	1000_rep5_dom.hs_segr.txt
199404	14	-0.0234103	9960	0.3	1000_rep5_dom.hs_segr.txt
199230	1	-0.0615324	9950	0.3	1000_rep5_dom.hs_segr.txt
199039	53	-0.00081385	9940	0.3	1000_rep5_dom.hs_segr.txt
200225	2	-0.151557	9999	0.3	1000_rep5_dom.hs_segr.txt
200172	2	-0.0453286	9997	0.3	1000_rep5_dom.hs_segr.txt
199839	3	-0.139325	9981	0.3	1000_rep5_dom.hs_segr.txt
199574	5	-0.150147	9969	0.3	1000_rep5_dom.hs_segr.txt
200100	3	-0.000558632	9994	0.3	1000_rep5_dom.hs_segr.txt
200178	1	-0.00277534	9997	0.3	1000_rep5_dom.hs_segr.txt
200168	2	-0.0198899	9996	0.3	1000_rep5_dom.hs_segr.txt
196809	93	-0.0162559	9829	0.3	1000_rep5_dom.hs_segr.txt
199330	20	-0.00446662	9956	0.3	1000_rep5_dom.hs_segr.txt
200194	2	-0.114586	9998	0.3	1000_rep5_dom.hs_segr.txt
199747	1	-0.135982	9976	0.3	1000_rep5_dom.hs_segr.txt
200233	1	-0.0476754	10000	0.3	1000_rep5_dom.hs_segr.txt
200235	1	-0.0309558	10000	0.3	1000_rep5_dom.hs_segr.txt
200073	1	-0.0621637	9993	0.3	1000_rep5_dom.hs_segr.txt
199979	2	-0.0331757	9989	0.3	1000_rep5_dom.hs_segr.txt
200038	2	-0.0217493	9992	0.3	1000_rep5_dom.hs_segr.txt
200180	1	-0.0295054	9997	0.3	1000_rep5_dom.hs_segr.txt
199723	1	-0.12141	9975	0.3	1000_rep5_dom.hs_segr.txt
199955	11	-0.00403505	9987	0.3	1000_rep5_dom.hs_segr.txt
199251	5	-0.00270311	9952	0.3	1000_rep5_dom.hs_segr.txt
200124	1	-0.0416591	9995	0.3	1000_rep5_dom.hs_segr.txt
200228	1	-0.00772315	9999	0.3	1000_rep5_dom.hs_segr.txt
199938	3	-0.0346293	9986	0.3	1000_rep5_dom.hs_segr.txt
197510	69	-0.0111967	9865	0.3	1000_rep5_dom.hs_segr.txt
199748	2	-0.0648754	9977	0.3	1000_rep5_dom.hs_segr.txt
198849	13	-0.0240358	9930	0.3	1000_rep5_dom.hs_segr.txt
198352	49	-0.0335906	9906	0.3	1000_rep5_dom.hs_segr.txt
199114	42	-0.0121277	9944	0.3	1000_rep5_dom.hs_segr.txt
199667	1	-0.0670619	9972	0.3	1000_rep5_dom.hs_segr.txt
200190	1	-0.0738489	9998	0.3	1000_rep5_dom.hs_segr.txt
198821	1	-0.0240822	9929	0.3	1000_rep5_dom.hs_segr.txt
199954	4	-0.0163984	9987	0.3	1000_rep5_dom.hs_segr.txt
200083	2	-0.198054	9993	0.3	1000_rep5_dom.hs_segr.txt
200023	11	-0.0047513	9991	0.3	1000_rep5_dom.hs_segr.txt
200143	1	-0.0206511	9995	0.3	1000_rep5_dom.hs_segr.txt
200034	4	-0.00306517	9991	0.3	1000_rep5_dom.hs_segr.txt
200152	3	-0.114931	9996	0.3	1000_rep5_dom.hs_segr.txt
197831	2	-0.0382171	9881	0.3	1000_rep5_dom.hs_segr.txt
199524	1	-0.00270207	9966	0.3	1000_rep5_dom.hs_segr.txt
190926	30	-0.0359671	9539	0.3	1000_rep5_dom.hs_segr.txt
200051	1	-0.0803854	9992	0.3	1000_rep5_dom.hs_segr.txt
199689	2	-0.0131441	9973	0.3	1000_rep5_dom.hs_segr.txt
200215	1	-0.0351707	9999	0.3	1000_rep5_dom.hs_segr.txt
194023	72	-0.0231086	9689	0.3	1000_rep5_dom.hs_segr.txt
199224	57	-0.0249324	9950	0.3	1000_rep5_dom.hs_segr.txt
199737	5	-0.0260572	9976	0.3	1000_rep5_dom.hs_segr.txt
198640	2	-0.0516711	9921	0.3	1000_rep5_dom.hs_segr.txt
200161	4	-0.0194611	9996	0.3	1000_rep5_dom.hs_segr.txt
200133	1	-0.00352933	9995	0.3	1000_rep5_dom.hs_segr.txt
199650	4	-0.028528	9971	0.3	1000_rep5_dom.hs_segr.txt
191177	38	-0.00910181	9552	0.3	1000_rep5_dom.hs_segr.txt
200185	4	-0.00199398	9997	0.3	1000_rep5_dom.hs_segr.txt
190051	62	-0.0190119	9496	0.3	1000_rep5_dom.hs_segr.txt
200211	1	-0.107154	9999	0.3	1000_rep5_dom.hs_segr.txt
id	af	s	gen	h	1001_rep5_dom.hs_segr.txt
200628	1	-0.0566125	9998	0.282943	1001_rep5_dom.hs_segr.txt
200310	9	-0.0249613	9983	0.162848	1001_rep5_dom.hs_segr.txt
199935	11	-0.0305602	9963	0.114157	1001_rep5_dom.hs_segr.txt
200438	5	-0.0155626	9990	0.376066	1001_rep5_dom.hs_segr.txt
200557	2	-0.00564671	9995	0.0203596	1001_rep5_dom.hs_segr.txt
199939	11	-0.0219843	9964	0.372151	1001_rep5_dom.hs_segr.txt
200659	1	-0.00900617	10000	0.275418	1001_rep5_dom.hs_segr.txt
200655	1	-0.0829926	10000	0.305893	1001_rep5_dom.hs_segr.txt
200314	2	-0.0344087	9983	0.0561168	1001_rep5_dom.hs_segr.txt
200520	2	-0.0434249	9993	0.20788	1001_rep5_dom.hs_segr.txt
200484	3	-0.0114874	9992	0.186929	1001_rep5_dom.hs_segr.txt
200657	1	-0.0470867	10000	0.284864	1001_rep5_dom.hs_segr.txt
200549	5	-0.00460445	9995	0.307915	1001_rep5_dom.hs_segr.txt
198965	33	-0.0314863	9915	0.247316	1001_rep5_dom.hs_segr.txt
199952	11	-0.00650486	9964	0.40538	1001_rep5_dom.hs_segr.txt
199788	13	-0.0691483	9955	0.0193539	1001_rep5_dom.hs_segr.txt
199809	21	-0.017479	9956	0.417698	1001_rep5_dom.hs_segr.txt
200390	4	-0.0316935	9987	0.329883	1001_rep5_dom.hs_segr.txt
199223	13	-0.00469535	9928	0.298498	1001_rep5_dom.hs_segr.txt
197398	63	-0.00807333	9839	0.242642	1001_rep5_dom.hs_segr.txt
200564	1	-0.0188479	9996	0.228031	1001_rep5_dom.hs_segr.txt
200649	1	-0.0370214	9999	0.393394	1001_rep5_dom.hs_segr.txt
200644	2	-0.00752935	9999	0.0928404	1001_rep5_dom.hs_segr.txt
200531	2	-0.0917786	9994	0.467332	1001_rep5_dom.hs_segr.txt
200315	5	-0.0340377	9983	0.160401	1001_rep5_dom.hs_segr.txt
199625	12	-0.00828724	9947	0.386753	1001_rep5_dom.hs_segr.txt
199554	23	-0.0330242	9944	0.206252	1001_rep5_dom.hs_segr.txt
197484	30	-0.00140608	9843	0.318992	1001_rep5_dom.hs_segr.txt
200618	2	-0.019347	9998	0.237078	1001_rep5_dom.hs_segr.txt
200568	2	-0.0467951	9996	0.436033	1001_rep5_dom.hs_segr.txt
200514	1	-0.00889622	9993	0.0505538	1001_rep5_dom.hs_segr.txt
200250	4	-0.0624095	9979	0.0274078	1001_rep5_dom.hs_segr.txt
200490	2	-0.0842692	9992	0.430026	1001_rep5_dom.hs_segr.txt
200122	6	-0.00465773	9973	0.112518	1001_rep5_dom.hs_segr.txt
200651	1	-0.0115033	9999	0.0207106	1001_rep5_dom.hs_segr.txt
199231	2	-0.0534553	9928	0.0841816	1001_rep5_dom.hs_segr.txt
200489	6	-0.167306	9992	0.0945318	1001_rep5_dom.hs_segr.txt
200647	1	-0.0325684	9999	0.36981	1001_rep5_dom.hs_segr.txt
199999	14	-0.0472347	9966	0.397646	1001_rep5_dom.hs_segr.txt
200362	10	-0.0462322	9986	0.0754569	1001_rep5_dom.hs_segr.txt
200505	2	-0.060285	9993	0.41954	1001_rep5_dom.hs_segr.txt
200654	1	-0.0818999	10000	0.0161886	1001_rep5_dom.hs_segr.txt
200541	6	-0.083205	9994	0.0206799	1001_rep5_dom.hs_segr.txt
199461	5	-0.0731475	9940	0.173074	1001_rep5_dom.hs_segr.txt
200458	4	-0.0491135	9991	0.339852	1001_rep5_dom.hs_segr.txt
200632	1	-0.0130001	9999	0.243998	1001_rep5_dom.hs_segr.txt
199708	16	-0.0553581	9951	0.209119	1001_rep5_dom.hs_segr.txt
200453	5	-0.0366585	9991	0.452739	1001_rep5_dom.hs_segr.txt
200094	8	-0.0289724	9972	0.142134	1001_rep5_dom.hs_segr.txt
200216	2	-0.0210306	9978	0.31101	1001_rep5_dom.hs_segr.txt
200464	3	-0.0942935	9991	0.323029	1001_rep5_dom.hs_segr.txt
200571	3	-0.161215	9996	0.302146	1001_rep5_dom.hs_segr.txt
200645	1	-0.0370227	9999	0.382183	1001_rep5_dom.hs_segr.txt
200643	1	-0.11919	9999	0.460846	1001_rep5_dom.hs_segr.txt
200454	5	-0.0413441	9991	0.176191	1001_rep5_dom.hs_segr.txt
200446	4	-0.0148424	9990	0.0515046	1001_rep5_dom.hs_segr.txt
199922	5	-0.133918	9963	0.0495991	1001_rep5_dom.hs_segr.txt
200626	1	-0.0569538	9998	0.0416025	1001_rep5_dom.hs_segr.txt
200400	3	-0.0617664	9988	0.0924377	1001_rep5_dom.hs_segr.txt
199852	10	-0.0324059	9959	0.401961	1001_rep5_dom.hs_segr.txt
200238	3	-0.0336614	9979	0.168758	1001_rep5_dom.hs_segr.txt
200089	13	-0.159679	9971	0.0438727	1001_rep5_dom.hs_segr.txt
199853	15	-0.0267967	9959	0.356569	1001_rep5_dom.hs_segr.txt
200405	2	-0.100907	9988	0.45374	1001_rep5_dom.hs_segr.txt
200653	1	-0.00911843	10000	0.178638	1001_rep5_dom.hs_segr.txt
199885	7	-0.00152844	9961	0.209191	1001_rep5_dom.hs_segr.txt
200511	4	-0.0484977	9993	0.309656	1001_rep5_dom.hs_segr.txt
200334	3	-0.0621637	9984	0.169054	1001_rep5_dom.hs_segr.txt
199863	8	-0.00907625	9959	0.0630692	1001_rep5_dom.hs_segr.txt
200658	1	-0.00115367	10000	0.198503	1001_rep5_dom.hs_segr.txt
196928	6	-0.00262456	9815	0.221331	1001_rep5_dom.hs_segr.txt
200392	4	-0.0356344	9988	0.44506	1001_rep5_dom.hs_segr.txt
200656	1	-0.00476793	10000	0.0923059	1001_rep5_dom.hs_segr.txt
199286	1	-0.0254504	9931	0.0978981	1001_rep5_dom.hs_segr.txt
200576	5	-0.0325814	9996	0.245484	1001_rep5_dom.hs_segr.txt
200311	1	-0.00349862	9983	0.470097	1001_rep5_dom.hs_segr.txt
197118	8	-0.0296336	9825	0.0864645	1001_rep5_dom.hs_segr.txt
200351	4	-0.010302	9985	0.486077	1001_rep5_dom.hs_segr.txt
200619	2	-0.106738	9998	0.23848	1001_rep5_dom.hs_segr.txt
198907	5	-0.0494098	9912	0.453479	1001_rep5_dom.hs_segr.txt
200563	2	-0.11859	9996	0.201372	1001_rep5_dom.hs_segr.txt
200623	2	-0.0155845	9998	0.294445	1001_rep5_dom.hs_segr.txt
200600	2	-0.0473384	9997	0.363276	1001_rep5_dom.hs_segr.txt
200051	8	-0.00525114	9969	0.483122	1001_rep5_dom.hs_segr.txt
199503	67	-0.00617264	9942	0.0645928	1001_rep5_dom.hs_segr.txt
200357	5	-0.0508884	9986	0.47564	1001_rep5_dom.hs_segr.txt
200652	1	-0.176957	10000	0.145408	1001_rep5_dom.hs_segr.txt
200570	2	-0.0202589	9996	0.268107	1001_rep5_dom.hs_segr.txt
200224	16	-0.0291567	9978	0.300833	1001_rep5_dom.hs_segr.txt
200425	7	-0.0592916	9989	0.231379	1001_rep5_dom.hs_segr.txt
200434	2	-0.00179699	9990	0.229305	1001_rep5_dom.hs_segr.txt
200126	19	-0.00240545	9973	0.477408	1001_rep5_dom.hs_segr.txt
199203	21	-0.0712677	9927	0.198923	1001_rep5_dom.hs_segr.txt
